,title,Topic,summary
1206,어쩌다 발견한 하루,Topic1,내가 만든 작품이 아닌데 아픈 손가락 같은 작품은 처음이다
1207,어쩌다 발견한 하루,Topic1,아 초반에 진짜 존잼이었는데 작가 뒷심 부족 심각
1208,어쩌다 발견한 하루,Topic1,원작을 몰라서 일단 드라마만 보고 말하자면 재밌게 봤다 작가가 정말 사람들이 어떤 점에 이끌리는지 아는 거 같고 오글거리긴 해도 감수하고 끝까지 볼만하다 그리고 일단 얼굴이 다 유잼이다
1209,어쩌다 발견한 하루,Topic1,뜻밖의 꿀잼전 작품 나오면서 중반에 흥미가 떨어졌다가 후반으로 가면서 인물들 감정이 더 살아나서 다시 재밌다
1210,어쩌다 발견한 하루,Topic2,남은 건 은 단오 귀여움뿐 단오는 죄없어
1211,어쩌다 발견한 하루,Topic2,존잼이에요 혜윤 연기천재 귀여움 천재로운 얼굴천재
1212,어쩌다 발견한 하루,Topic2,꿀잼풋풋하고 오글거리지만 스토리랑 연출이 사람과 몰입하게 만든다
1213,어쩌다 발견한 하루,Topic2,오글거리는 내용이 있기는 하지만 연기를 잘해주는 배우들 덕분에 재미있게 보고 있다
1214,어쩌다 발견한 하루,Topic2,혜윤 배우 연기 넘 잘하고 넘 귀여워
1215,어쩌다 발견한 하루,Topic3,다들 너무 마음이 아파 얘들아 행복하자 사랑해
1216,어쩌다 발견한 하루,Topic3,오글거리지만 난 괜찮아 경이만 있다면 꽃남 뒤를 잇는 드라마일까봐 손 떨면서 봤는데 괜찮은 소재에 훌륭한 연기력이 있으니 괜찮아 경아경이는 아무 죄 없다
1217,어쩌다 발견한 하루,Topic3,하루는 내 운명을 바꾸는 애가 아니야 하루는 내 운명이야
1218,어쩌다 발견한 하루,Topic3,어쩌다 발견한 운명적인 하루 돌고 돌아도 또 만날 하루
1219,어쩌다 발견한 하루,Topic3,처음엔 진짜 좋았는데 갈수록 이야기가 제 자리를 맴돈다 그래도 부분부분 마음 아프고 감동적이었다
1220,낭만닥터 김사부 2,Topic0,남주 때문에 계속 봄 비주얼과 뎀셀에 당함
1221,낭만닥터 김사부 2,Topic0,갑자기 떠나버린 절친이 돌아왔다 보자 보자 성공하고 왔는지 망가져서 왔는지 흥해라 흥역시 한석규 짝짝짝
1222,낭만닥터 김사부 2,Topic0,어딜 가서 어떤 선택을 하든 네 자신을 의심하지 마
1223,낭만닥터 김사부 2,Topic0,주렁주렁 매달려 있는 거슬리는 곁가지들 다 치울 수 있을 만큼 믿고 보는 한석규
1224,낭만닥터 김사부 2,Topic0,한석규가 멱살 잡고 간 작품 시즌 보러 가야겠다
1225,낭만닥터 김사부 2,Topic1,원작만 한 후속작은 없다 그래도 김사부는 김사부다
1226,낭만닥터 김사부 2,Topic1,부작 짧다 짧어 사부님 시즌로 꼭 다시 봐여 산에 피어도 꽃이고 들에 피어도 꽃이고 길가에 피어도 꽃이고 모두 다 꽃이야 아무데나 피어도 생긴대로 피어도 이름없이 피어도 모두 다 꽃이야
1227,낭만닥터 김사부 2,Topic1,김사부가 무서우면서도 멋있어서 봄근데 여주 트라우마를 잘못 잡은 듯
1228,낭만닥터 김사부 2,Topic1,시즌에서는 울림을 줬다면 시즌는 통통 튀는 주인공들 보는 재미
1229,낭만닥터 김사부 2,Topic1,김사부는 김사부인데 원래 스토리 지나가는 중간은 쉬어가는 타임이지
1230,낭만닥터 김사부 2,Topic2,역시 김사부 보리차 커플도 좋았지만 난 이 커플 서사도 너무 좋았다 사람들이 계속 보리차 커플이랑 비교할 때마다 맴찢 여기도 서사 맛집인데 혐관 사랑
1231,낭만닥터 김사부 2,Topic2,사람은 믿어주는 만큼 잘하고 아껴주는 만큼 여물고 인정 받는 만큼 성장하는 법이다
1232,낭만닥터 김사부 2,Topic2,메인커플 서사가 진부한 느낌이어서 아쉬웠지만 시즌 기다린다 서쌤 뼈쌤 시즌에도 나와주세요
1233,낭만닥터 김사부 2,Topic2,믿고 보는 낭닥 안효섭이 성경 조합 너무 좋아
1234,낭만닥터 김사부 2,Topic2,안효섭 좋다 설레게 한다 그리고 연기가 늘은 것 같았다
1235,낭만닥터 김사부 2,Topic3,이 완벽했어서 미뤄둔 시즌 김사부의 몰입감은 어디 버릴 구석이 없구만
1236,낭만닥터 김사부 2,Topic3,김사부를 만나고 싶고 김사부가 되고 싶은 오늘날의 나
1237,낭만닥터 김사부 2,Topic3,옳은 일을 하는 게 쉽지 않은 세상이 다쉽게 살아가지 않는 게 김 사부의 낭만인가보다 시즌를 보려고 시즌을 정주행했다도 나오길
1238,낭만닥터 김사부 2,Topic3,김사부는 역시 김사부였네요 사람이 사람답게 의사라면 이윤보다 환자를 생각하는
1239,낭만닥터 김사부 2,Topic3,환자는 의사를 고를 수 있지만 의사는 환자를 고를 수 없다고 배웠습니다
1240,365 : 운명을 거스르는 1년,Topic0,간만에 이런 수작을 보게 되다니 있는 줄도 몰랐는데 보다 보니 멈출 수 없었음 제발 온 세상 사람들이거 다 보길
1241,365 : 운명을 거스르는 1년,Topic0,최근 본 드라마 중 최고 한 회 끝날 때마다 입틀막 마지막회까지 완벽
1242,365 : 운명을 거스르는 1년,Topic0,리셋 나아가는 길인지 두려움에 돌아가는 길인지
1243,365 : 운명을 거스르는 1년,Topic0,첫화부터 마지막 화까지 긴장감을 놓을 수 없는 작품
1244,365 : 운명을 거스르는 1년,Topic0,리셋 우리의 끝없는 추리 또한 리셋
1245,365 : 운명을 거스르는 1년,Topic1,허미 지형주 신가현은 서로의 구원이었습니다
1246,365 : 운명을 거스르는 1년,Topic1,시간 순삭 부작이라 그런지 루즈해지는 부분 없이 끝까지 반전에 반전으로 휘몰아친다
1247,365 : 운명을 거스르는 1년,Topic1,쫀쫀한 스토리 구성과 예측불허한 반전의 연속년의 내가 흠뻑 빠져들었던 드라마
1248,365 : 운명을 거스르는 1년,Topic1,쫄깃하다 두근두근 반전의 반전의 반전의 반전의 반전
1249,365 : 운명을 거스르는 1년,Topic1,반전의 반전의 반전의 반전의 반전의 반전의 반전만 거듭하다 끝나는 것 같다
1250,365 : 운명을 거스르는 1년,Topic2,노란 스포츠카 주인 찾으러 회부터 정주행한다
1251,365 : 운명을 거스르는 1년,Topic2,우리 동재 때매 보기 시작했는데 너무 기대 이상이다
1252,365 : 운명을 거스르는 1년,Topic2,매력적인 캐릭터 끝까지 궁금하게 만드는 서사 그리고 한 발씩 나아가는 그들
1253,365 : 운명을 거스르는 1년,Topic2,명작이다 잉근 년 정도만에 보는 엔딩맛집에다가 고구마 한 번도 없는 그런 명작이다 별 다섯 개 다 먹어라
1254,365 : 운명을 거스르는 1년,Topic2,진짜 끝까지 탄탄하고 재밌는데 배우들이랑 캐릭터가 아쉽다 배우들이나 캐릭터가 별로는 아닌데 그냥 평범함아 엔딩 너무 좋네
1255,365 : 운명을 거스르는 1년,Topic3,발음도 못하면서 비밀의 숲보다 재밌다
1256,365 : 운명을 거스르는 1년,Topic3,기승전결 완벽하고 로맨스가 없어 이야기가 옆으로 안 새는 것이 최고로 좋았슴
1257,365 : 운명을 거스르는 1년,Topic3,아가사 크리스티 버금가는 통수의 통수의 통수
1258,365 : 운명을 거스르는 1년,Topic3,그 모든 반복까지 운명이라면 역시 운명은 인간이 만드는 것도 맞는 모양
1259,365 : 운명을 거스르는 1년,Topic3,내가 가요 드르륵 탁내가 가요 드르륵탁
1260,미스티,Topic0,여자가 성공 한번 하려면 이렇게나 힘들구나 아무튼 욕망에 가득 찬 여자들 너무 좋다
1261,미스티,Topic0,몇 가지 무리수만 빼면 엔딩까지 쩔어준다
1262,미스티,Topic0,불륜은 외연일 뿐이다 이 드라마의 본질은 보이지 않는 장벽유리 천장이다 여성과 약자에 대한 사회의 시선과 차별을 날카롭게 꼬집고 있다
1263,미스티,Topic0,다 좋은데 마지막 결말 정말 미스티
1264,미스티,Topic0,이 드라마는 마지막 회가 회입니다 회가 마지막 회 때문에 별 한 개 뺐어요
1265,미스티,Topic1,초반 몰입감은 점 후반부 맥빠짐점다만 캐릭터 구축은 역대급 인간성의 한 조각씩 빠져 있는 인물들을 너무나 설득력 있게 그려냈다
1266,미스티,Topic1,작가는 백야행을 인상 깊게 본 거 같다
1267,미스티,Topic1,후반까지도 개재밌었는데 막화가 상태가 심히 안 좋았음
1268,미스티,Topic1,역시 죄짓고 맘 편한 사람 누구 하나 없구나 우울했지만 현실적이었던 드라마
1269,미스티,Topic1,현실적이지 못하지만 현실적인 농익은 현실에 대한 드라마 여기서 얻는 건 깊이보단 넓이 즉 보지 못한 걸 보게 해 준 드라마
1270,미스티,Topic2,김남주의 독주 숨막히는 현실 목줄을 끌어대는 전개
1271,미스티,Topic2,특유의 어두운 분위기 고혜란에 빠져버렸다
1272,미스티,Topic2,미남미녀 보는 맛에 봄 재미도 있었거니와 지진희님 멋있지 김남주님 존예로 나옴
1273,미스티,Topic2,불쌍한 고혜란 고혜란만 불쌍하게 해 놨어 브로치는 왜 가져간 거야 태욱찡 하명우 참사랑 인정 대단하다 진쨔루
1274,미스티,Topic2,김남주 배우님을 오랜만에 봤는데 연기력과 비주얼이 정말 대단한 배우였다 진기주 배우님도 좋았던 드라마였다
1275,미스티,Topic3,최고 한국 드라마는 화 지나면서 급격하게 루즈해지기 시작하지라는 생각에 콧방귀 뿡뿡빵빵 껴줌
1276,미스티,Topic3,우리나라에도 이런 드라마가 만들어지다니 정말 재밌게 봤고 한국 라마를 끝까지 잘 못 보는 나로서 끝까지 보게 해준 드라마
1277,미스티,Topic3,한 남자의 한 여자를 위한 사랑애증
1278,미스티,Topic3,이해할 수 없지만 이해하고 싶은 그의 사랑
1279,미스티,Topic3,거의 완벽에 가까웠던 드라마 갓남주덧이 드라마에서조차 남녀 프레임 갖다 들이미는 것들은 대체 삶이 얼마나 고달플까
1280,대박부동산,Topic0,보통의 드라마와 달리 시크하고 밀어내는 여주와 매달리며 귀여운 남주 사무장님이랑 지철이 매력적 단편으로 나오는 귀신 이야기도 좋았다 창화식당에 피소드 너무 눈물폭탄 다만 빌런의 결말이 너무 허무했다 그래도 분장이며 소품이 섬세해서 확실히 보는 재미가 있던 드라마 달걀귀 분장 진짜 징그럽다 인범이 지아 잘 된 거죠
1281,대박부동산,Topic0,모두가 제각각의 사연이 있고 슬픔과 기쁨이 있다
1282,대박부동산,Topic0,퇴마사와 부동산이라는 이색적인 직업의 콜라보 그래봐야 퇴마가 핵심이지만 그 시도만큼은 칭찬해 주고 싶다
1283,대박부동산,Topic0,어쩔 수 없이 흘러나오는 델루나의 향기말금배우 앞으로 자주 봐요
1284,대박부동산,Topic0,온전히 지지할 수 없는 윤리적 딜레마가 있다 그런데 이걸 빼두고선 특별히 빠지는 거 없이 웰메이드했다
1285,대박부동산,Topic1,장나라 정용화가 나오는데도 내가 본 것만으로도 다 한 작품 평소에 좀 열심히 하지 후반에 몰아치기 좀 제발
1286,대박부동산,Topic1,여주인공 세상만사 심드렁한 대사 존나 좋아 섬세해서 폭력적인 방법 말고 다른 방법 없냐는 남주한테 그럼 섬세하게 치라는 여주 내 유머코드 제대로 취저당함 은근히 존잼이라 드라마에 스며들었다
1287,대박부동산,Topic1,이런 여주 캐릭터 더 자주 보고 싶다
1288,대박부동산,Topic1,첫 정식 빙의씬 장면이 제일 좋았음 구도 타이밍 액션까지 멋졌음
1289,대박부동산,Topic1,홍지아의 감정이 이해 가지 않을 때도 있긴 했지만 전체적으로는 재밌는 드라마였다 초반부는 쭉쭉 봤는데 후반부에 좀 흥미가 떨어지는 게 아쉽긴 함
1290,대박부동산,Topic2,어쩔 수 없이 흘러나오는 델루나의 향기말금배우 앞으로 자주 봐요
1291,대박부동산,Topic2,대박까진 아니지만 소박 이상의 소소한 재미와 서사장나라의 변신과 정용화의 뒷받침도 눈에 띈다
1292,대박부동산,Topic2,에서 호텔 델루나와 싸이코지만 괜찮아를 인상 깊게 봤나보다 남주인공 연기가 아쉽지만 재밌다로맨스가 없어서 더 좋았다
1293,대박부동산,Topic2,부작 최고 시청률 큰 스토리 작은 스토리들이 소소하게 잘 치고 빠진다
1294,대박부동산,Topic2,때론 불꽃 같았고 바다와도 같았던 우리네의 인생을 풍부하게 담아낸 어른들을 위한 우화
1295,대박부동산,Topic3,장나라 배우 나온 드라마 중개인적으로는 이 드라마가 제일 좋은 것 같아요 꽤 괜찮았는데도 학성과의 관계만 나오면 흥미가 떨어진 다회부터는 의리로 시청하는 중
1296,대박부동산,Topic3,대박까진 아니지만 소박 이상의 소소한 재미와 서사장나라의 변신과 정용화의 뒷받침도 눈에 띈다
1297,대박부동산,Topic3,시니컬한 성격 올블랙만 고집하는 패션 너무 너무 마음에 들었음
1298,대박부동산,Topic3,스러운 드라마 소재도 굿 캐릭터 간의 케미도 굿
1299,대박부동산,Topic3,믿고 보는 장나라와 사람사는 이야기가 듬뿍 담겨 따뜻했던 드라마 아무리 뻔해도 권선징악이지가 적절해서 좋았다
1300,산후조리원,Topic0,직장인인 엄마도 전업주부인 엄마도 틀린 엄마는 없다 아이를 키우는 건 온전히 엄마의 몫이 아니다 좋은 배우들
1301,산후조리원,Topic0,초보 엄마의 현실적인 모습들이 잘 담겨 있다 드라마는 보면서 엄마가 된다는 것이 겁나기도 했지만 한편으로는 기대하게 만든다
1302,산후조리원,Topic0,나한텐 애기 소리 흉내내는 게 너무 기괴하다고 생각했는데 그런 피드백이 많았는지 마지막에 딱 맞는 의미가 부여되어 잘 매듭지어졌더라
1303,산후조리원,Topic0,좋은 엄마는 완벽한 엄마가 아니에요 아이랑 함께 행복한 엄마지 최혜숙이 퇴소하는 오현진에게 해준 말 모든 엄마들이 그런 엄마가 될 수 있기를
1304,산후조리원,Topic0,아프다고 말하지 못했던 엄마들의 진짜 모습을 아무도 말해주지 않았다 엄마가 되는 것이 그저 기쁘기만 한 일이 아니라는 걸 때로는 슬프고 비참하기도 아프기도 한 일이라는 걸
1305,산후조리원,Topic1,군필에게 푸른 거탑의 느낌이 아닐까 생각이 듦
1306,산후조리원,Topic1,희노애락 어느 하나 놓치지 않고 담아냈다 그것도 매우 훌륭하게
